Frame,Timestamp,Record Type,sport,exercise,camera_view,input_mode,source_file,Pose,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Trunk Lean Angle,Athlete Depth (m),Center Depth (m),Barbell Detected,Barbell X (px),Barbell Y (px),Barbell Raw Horizontal Displacement (px),Barbell Raw Vertical Displacement (px),Barbell Raw Vertical Velocity (px/s),Barbell Raw Horizontal Velocity (px/s),Barbell Raw Max Height (px),Barbell X (m),Barbell Y (m),Barbell Z Depth (m),Barbell Raw Horizontal Displacement (m),Barbell Raw Vertical Displacement (m),Barbell Raw Vertical Velocity (m/s),Barbell Raw Horizontal Velocity (m/s),Barbell Raw Max Height (m),Barbell Horizontal Displacement (px),Barbell Vertical Displacement (px),Barbell Vertical Velocity (px/s),Barbell Horizontal Velocity (px/s),Barbell Max Height (px),Barbell Horizontal Displacement (m),Barbell Vertical Displacement (m),Barbell Vertical Velocity (m/s),Barbell Horizontal Velocity (m/s),Barbell Max Height (m),Barbell Above Head,Athlete Head Y (px),Barbell Head Clearance (px),Phase,Exercise,Camera View,Time (s)
615,2026-07-03T13:44:30.921,,,,,,,Detected,,46.83,,58.62,,112.69,,37.12,,158.7,49.61,3.756,7.652,True,223.0,421.0,21.0,2.0,0.0,0.0,2.0,-0.5403,0.9342,3.222,0.1061,0.0054,-0.0,0.0,0.0153,,,,,,,,,,,False,285.64,-135.36,Setup,Snatch,Side View,53.2436
616,2026-07-03T13:44:31.012,,,,,,,Detected,,46.43,,58.37,,115.56,,36.9,,164.3,49.4,3.756,7.652,True,224.0,420.0,22.0,3.0,10.87,10.87,3.0,-0.5351,0.929,3.222,0.1114,0.0107,0.0567,0.0567,0.0153,,,,,,,,,,,False,286.08,-133.92,Setup,Snatch,Side View,53.3354
617,2026-07-03T13:44:31.091,,,,,,,Detected,,45.55,,59.7,,117.78,,35.77,,164.6,49.65,3.71,7.652,True,224.0,420.0,22.0,3.0,0.0,0.0,3.0,-0.5351,0.929,3.222,0.1114,0.0107,-0.0,0.0,0.0153,,,,,,,,,,,False,286.5,-133.5,Setup,Snatch,Side View,53.4142
618,2026-07-03T13:44:31.187,,,,,,,Detected,,44.66,,53.28,,93.81,,36.64,,156.52,49.95,3.71,7.652,True,224.0,420.0,22.0,3.0,0.0,0.0,3.0,-0.5351,0.929,3.222,0.1114,0.0107,-0.0,0.0,0.0153,,,,,,,,,,,False,286.16,-133.84,Setup,Snatch,Side View,53.5097
619,2026-07-03T13:44:31.280,,,,,,,Detected,,42.88,,52.08,,79.14,,36.64,,156.21,49.65,3.733,7.466,True,224.0,419.0,22.0,4.0,10.77,0.0,4.0,-0.5351,0.9238,3.222,0.1114,0.0159,0.0561,0.0,0.0159,,,,,,,,,,,False,286.16,-132.84,Setup,Snatch,Side View,53.6031
620,2026-07-03T13:44:31.360,,,,,,,Detected,,45.76,,60.75,,109.07,,36.94,,158.19,49.99,3.733,7.466,True,225.0,419.0,23.0,4.0,0.0,12.54,4.0,-0.5298,0.9238,3.222,0.1166,0.0159,-0.0,0.0654,0.0159,,,,,,,,,,,False,285.94,-133.06,Setup,Snatch,Side View,53.6833
621,2026-07-03T13:44:31.454,,,,,,,Detected,,47.49,,63.26,,119.82,,36.07,,156.21,49.74,3.733,7.558,True,226.0,419.0,24.0,4.0,0.0,10.72,4.0,-0.5219,0.9189,3.205,0.1246,0.0207,0.0523,0.0856,0.0207,,,,,,,,,,,False,285.81,-133.19,Setup,Snatch,Side View,53.7767
622,2026-07-03T13:44:31.546,,,,,,,Detected,,46.04,,59.45,,107.92,,36.66,,156.21,50.6,3.733,7.558,True,226.0,417.0,24.0,6.0,21.46,0.0,6.0,-0.5246,0.9133,3.222,0.1218,0.0263,0.0596,-0.0297,0.0263,,,,,,,,,,,False,284.93,-132.07,Setup,Snatch,Side View,53.8684
623,2026-07-03T13:44:31.628,,,,,,,Detected,,42.87,,58.79,,109.95,,38.29,,156.82,51.4,3.756,8.055,True,226.0,417.0,24.0,6.0,0.0,0.0,6.0,-0.5274,0.9182,3.239,0.119,0.0215,-0.0611,-0.0351,0.0263,,,,,,,,,,,False,284.6,-132.4,Setup,Snatch,Side View,53.9505
624,2026-07-03T13:44:31.720,,,,,,,Detected,,43.14,,59.92,,99.73,,38.61,,156.25,52.19,3.756,8.055,True,226.0,415.0,24.0,8.0,20.8,0.0,8.0,-0.5302,0.9124,3.256,0.1162,0.0272,0.0595,-0.0288,0.0272,,,,,,,,,,,False,284.12,-130.88,Setup,Snatch,Side View,54.0444
625,2026-07-03T13:44:31.816,,,,,,,Detected,,42.94,,59.77,,102.67,,37.72,,156.26,51.58,3.756,7.558,True,227.0,415.0,25.0,8.0,0.0,10.61,8.0,-0.5221,0.9077,3.239,0.1243,0.032,0.0505,0.085,0.032,,,,,,,,,,,False,283.82,-131.18,Setup,Snatch,Side View,54.1386
626,2026-07-03T13:44:31.909,,,,,,,Detected,,41.52,,64.86,,107.5,,40.29,,161.13,53.45,3.779,7.558,True,227.0,412.0,25.0,11.0,32.25,0.0,11.0,-0.5249,0.8966,3.256,0.1215,0.043,0.1187,-0.0295,0.043,,,,,,,,,,,False,283.7,-128.3,Setup,Snatch,Side View,54.2318
627,2026-07-03T13:44:32.002,,,,,,,Detected,,42.77,,64.92,,112.48,,41.02,,161.4,54.0,3.779,7.652,True,228.0,413.0,26.0,10.0,-10.7,10.7,11.0,-0.5142,0.8925,3.222,0.1322,0.0471,0.0444,0.1145,0.0471,,,,,,,,,,,False,283.73,-129.27,Setup,Snatch,Side View,54.3247
628,2026-07-03T13:44:32.081,,,,,,,Detected,,44.35,,65.01,,108.19,,40.66,,154.42,53.83,3.802,7.652,True,228.0,412.0,26.0,11.0,12.63,0.0,11.0,-0.5142,0.8873,3.222,0.1322,0.0524,0.0658,0.0,0.0524,,,,,,,,,,,False,281.92,-130.08,Setup,Snatch,Side View,54.4044
629,2026-07-03T13:44:32.174,,,,,,,Detected,,42.81,,63.69,,110.04,,40.9,,146.02,54.11,3.756,7.749,True,228.0,410.0,26.0,13.0,21.57,0.0,13.0,-0.5169,0.8815,3.239,0.1295,0.0582,0.0626,-0.0293,0.0582,,,,,,,,,,,False,280.76,-129.24,Setup,Snatch,Side View,54.4969
630,2026-07-03T13:44:32.253,,,,,,,Detected,,43.32,,67.1,,112.34,,41.5,,150.61,54.42,3.756,7.749,True,230.0,409.0,28.0,14.0,12.51,25.02,14.0,-0.5064,0.8762,3.239,0.14,0.0634,0.0656,0.1312,0.0634,0.0,0.0,12.51,25.02,0.0,0.0,-0.0,0.0656,0.1312,-0.0,False,279.37,-129.63,Deadlift Phase,Snatch,Side View,54.5764
631,2026-07-03T13:44:32.333,,,,,,,Detected,,41.98,,75.63,,105.58,,40.11,,148.66,54.95,3.756,7.288,True,230.0,409.0,28.0,14.0,0.0,0.0,14.0,-0.5038,0.8716,3.222,0.1427,0.068,0.0586,0.0339,0.068,0.0,0.0,0.0,0.0,0.0,0.0027,0.0046,0.0586,0.0339,0.0046,False,278.8,-130.2,Deadlift Phase,Snatch,Side View,54.6561
632,2026-07-03T13:44:32.426,,,,,,,Detected,,43.8,,78.1,,109.38,,41.09,,149.86,56.94,3.779,7.288,True,230.0,406.0,28.0,17.0,31.92,0.0,17.0,-0.5064,0.8605,3.239,0.14,0.0791,0.1184,-0.0283,0.0791,0.0,3.0,31.92,0.0,3.0,0.0,0.0157,0.1184,-0.0283,0.0157,False,276.75,-129.25,Deadlift Phase,Snatch,Side View,54.749
633,2026-07-03T13:44:32.522,,,,,,,Detected,,43.34,,80.62,,111.75,,41.71,,149.46,57.26,3.733,7.288,True,230.0,406.0,28.0,17.0,0.0,0.0,17.0,-0.5038,0.856,3.222,0.1427,0.0836,0.0472,0.0278,0.0836,0.0,3.0,0.0,0.0,3.0,0.0027,0.0202,0.0472,0.0278,0.0202,False,276.43,-129.57,Deadlift Phase,Snatch,Side View,54.845
634,2026-07-03T13:44:32.616,,,,,,,Detected,,47.93,,76.28,,121.66,,39.79,,160.82,56.42,3.733,7.288,True,230.0,403.0,28.0,20.0,31.87,0.0,20.0,-0.5064,0.8448,3.239,0.14,0.0948,0.119,-0.0282,0.0948,0.0,6.0,31.87,0.0,6.0,0.0,0.0314,0.119,-0.0282,0.0314,False,274.69,-128.31,Deadlift Phase,Snatch,Side View,54.9386
635,2026-07-03T13:44:32.707,,,,,,,Detected,,50.19,,77.5,,116.28,,37.49,,159.27,56.31,3.779,7.202,True,231.0,403.0,29.0,20.0,0.0,10.98,20.0,-0.4985,0.8403,3.222,0.1479,0.0993,0.0487,0.0864,0.0993,1.0,6.0,0.0,10.98,6.0,0.0079,0.0359,0.0487,0.0864,0.0359,False,274.54,-128.46,Deadlift Phase,Snatch,Side View,55.0296
636,2026-07-03T13:44:32.803,,,,,,,Detected,,48.81,,79.38,,122.47,,41.19,,159.97,57.79,3.779,7.202,True,231.0,401.0,29.0,22.0,20.96,0.0,22.0,-0.5012,0.8343,3.239,0.1452,0.1053,0.0634,-0.0276,0.1053,1.0,8.0,20.96,0.0,8.0,0.0052,0.0419,0.0634,-0.0276,0.0419,False,273.89,-127.11,Deadlift Phase,Snatch,Side View,55.1256
637,2026-07-03T13:44:32.879,,,,,,,Detected,,48.59,,75.14,,122.63,,43.01,,161.47,57.91,3.756,7.376,True,232.0,401.0,30.0,22.0,0.0,13.02,22.0,-0.4933,0.8299,3.222,0.1531,0.1097,0.057,0.1022,0.1097,2.0,8.0,0.0,13.02,8.0,0.0131,0.0463,0.057,0.1022,0.0463,False,273.46,-127.54,Deadlift Phase,Snatch,Side View,55.2024
638,2026-07-03T13:44:32.958,,,,,,,Detected,,48.88,,76.56,,119.56,,42.7,,158.2,58.9,3.756,7.376,True,233.0,398.0,31.0,25.0,37.74,12.58,25.0,-0.4907,0.8186,3.239,0.1557,0.1211,0.1427,0.0332,0.1211,3.0,11.0,37.74,12.58,11.0,0.0157,0.0576,0.1427,0.0332,0.0576,False,270.13,-127.87,Deadlift Phase,Snatch,Side View,55.2804
639,2026-07-03T13:44:33.036,,,,,,,Detected,,49.18,,78.85,,114.16,,42.7,,158.05,59.57,3.802,7.849,True,232.0,397.0,30.0,26.0,12.88,-12.88,26.0,-0.4907,0.8048,3.205,0.1557,0.1348,0.1775,-0.0005,0.1348,2.0,12.0,12.88,-12.88,12.0,0.0157,0.0714,0.1775,-0.0005,0.0714,False,269.54,-127.46,Deadlift Phase,Snatch,Side View,55.3591
640,2026-07-03T13:44:33.131,,,,,,,Detected,,52.68,,80.42,,104.74,,40.89,,146.2,58.9,3.802,7.849,True,232.0,395.0,30.0,28.0,21.36,0.0,28.0,-0.4933,0.7986,3.222,0.1531,0.141,0.0658,-0.0278,0.141,2.0,14.0,21.36,0.0,14.0,0.0131,0.0776,0.0658,-0.0278,0.0776,False,267.6,-127.4,Deadlift Phase,Snatch,Side View,55.4542
641,2026-07-03T13:44:33.224,,,,,,,Detected,,51.59,,71.15,,102.08,,43.37,,146.55,59.1,3.756,7.558,True,232.0,395.0,30.0,28.0,0.0,0.0,28.0,-0.4959,0.8029,3.239,0.1505,0.1368,-0.0446,-0.0275,0.141,2.0,14.0,0.0,0.0,14.0,0.0105,0.0734,-0.0446,-0.0275,0.0776,False,267.07,-127.93,Deadlift Phase,Snatch,Side View,55.5473
642,2026-07-03T13:44:33.323,,,,,,,Detected,,49.48,,83.58,,93.91,,39.46,,150.33,59.24,3.756,7.558,True,234.0,391.0,32.0,32.0,41.09,20.55,32.0,-0.488,0.786,3.256,0.1584,0.1536,0.1732,0.0816,0.1536,4.0,18.0,41.09,20.55,18.0,0.0184,0.0902,0.1732,0.0816,0.0902,False,264.29,-126.71,Deadlift Phase,Snatch,Side View,55.6458
643,2026-07-03T13:44:33.408,,,,,,,Detected,,46.92,,86.42,,100.78,,43.19,,151.36,59.37,3.779,7.466,True,234.0,391.0,32.0,32.0,0.0,0.0,32.0,-0.4829,0.7778,3.222,0.1635,0.1618,0.0953,0.0591,0.1618,4.0,18.0,0.0,0.0,18.0,0.0235,0.0984,0.0953,0.0591,0.0984,False,264.26,-126.74,Deadlift Phase,Snatch,Side View,55.7309
644,2026-07-03T13:44:33.488,,,,,,,Detected,,47.6,,86.62,,104.44,,40.77,,146.67,59.66,3.779,7.466,True,234.0,387.0,32.0,36.0,49.08,0.0,36.0,-0.488,0.7649,3.256,0.1584,0.1747,0.1579,-0.0625,0.1747,4.0,22.0,49.08,0.0,22.0,0.0184,0.1113,0.1579,-0.0625,0.1113,False,261.94,-125.06,Deadlift Phase,Snatch,Side View,55.8113
645,2026-07-03T13:44:33.568,,,,,,,Detected,,48.1,,87.93,,105.58,,43.29,,150.12,60.91,3.779,7.288,True,234.0,387.0,32.0,36.0,0.0,0.0,36.0,-0.4803,0.7529,3.205,0.1661,0.1867,0.1537,0.0981,0.1867,4.0,22.0,0.0,0.0,22.0,0.0261,0.1233,0.1537,0.0981,0.1233,False,261.34,-125.66,Deadlift Phase,Snatch,Side View,55.8911
646,2026-07-03T13:44:33.661,,,,,,,Detected,,47.56,,90.25,,107.97,,42.19,,155.82,60.0,3.802,7.288,True,235.0,383.0,33.0,40.0,43.11,10.78,40.0,-0.4777,0.7361,3.222,0.1687,0.2035,0.1817,0.0288,0.2035,5.0,26.0,43.11,10.78,26.0,0.0287,0.1401,0.1817,0.0288,0.1401,False,260.23,-122.77,Deadlift Phase,Snatch,Side View,55.9841
647,2026-07-03T13:44:33.757,,,,,,,Detected,,47.49,,89.71,,106.81,,42.51,,151.44,60.36,3.779,7.376,True,235.0,384.0,33.0,39.0,-10.34,0.0,40.0,-0.4802,0.7452,3.239,0.1662,0.1944,-0.0943,-0.0261,0.2035,5.0,25.0,-10.34,0.0,26.0,0.0262,0.131,-0.0943,-0.0261,0.1401,False,259.19,-124.81,Deadlift Phase,Snatch,Side View,56.0798
648,2026-07-03T13:44:33.849,,,,,,,Detected,,54.83,,99.79,,113.59,,40.5,,158.44,57.87,3.779,7.376,True,235.0,379.0,33.0,44.0,54.79,0.0,44.0,-0.4854,0.7268,3.274,0.161,0.2129,0.202,-0.0569,0.2129,5.0,30.0,54.79,0.0,30.0,0.021,0.1495,0.202,-0.0569,0.1495,False,256.75,-122.25,Deadlift Phase,Snatch,Side View,56.1721
649,2026-07-03T13:44:33.944,,,,,,,Detected,,53.12,,96.3,,110.08,,39.69,,154.4,58.9,3.779,7.466,True,235.0,379.0,33.0,44.0,0.0,0.0,44.0,-0.4777,0.7152,3.222,0.1687,0.2244,0.1213,0.081,0.2244,5.0,30.0,0.0,0.0,30.0,0.0287,0.161,0.1213,0.081,0.161,False,255.12,-123.88,Deadlift Phase,Snatch,Side View,56.2672
650,2026-07-03T13:44:34.036,,,,,,,Detected,,52.46,,91.12,,109.01,,36.2,,159.4,58.97,3.802,7.466,True,235.0,375.0,33.0,48.0,43.83,0.0,48.0,-0.4827,0.7017,3.256,0.1637,0.2379,0.1482,-0.0552,0.2379,5.0,34.0,43.83,0.0,34.0,0.0237,0.1745,0.1482,-0.0552,0.1745,False,253.54,-121.46,Deadlift Phase,Snatch,Side View,56.3585
651,2026-07-03T13:44:34.117,,,,,,,Detected,,52.78,,86.9,,115.52,,34.03,,161.08,59.04,3.802,7.376,True,235.0,375.0,33.0,48.0,0.0,0.0,48.0,-0.4802,0.698,3.239,0.1662,0.2416,0.0458,0.0315,0.2416,5.0,34.0,0.0,0.0,34.0,0.0262,0.1782,0.0458,0.0315,0.1782,False,252.87,-122.13,Deadlift Phase,Snatch,Side View,56.4395
652,2026-07-03T13:44:34.209,,,,,,,Detected,,58.32,,95.06,,112.1,,32.73,,,59.17,3.802,7.376,True,235.0,370.0,33.0,53.0,54.23,0.0,53.0,-0.4854,0.6791,3.274,0.161,0.2605,0.2055,-0.0563,0.2605,5.0,39.0,54.23,0.0,39.0,0.021,0.1971,0.2055,-0.0563,0.1971,False,249.72,-120.28,Deadlift Phase,Snatch,Side View,56.5322
653,2026-07-03T13:44:34.302,,,,,,,Detected,,61.07,,96.19,,115.9,,31.15,,,55.99,3.826,7.749,True,235.0,371.0,33.0,52.0,-10.63,0.0,53.0,-0.4751,0.67,3.205,0.1713,0.2697,0.097,0.1087,0.2697,5.0,38.0,-10.63,0.0,39.0,0.0313,0.2063,0.097,0.1087,0.2063,False,248.97,-122.03,Deadlift Phase,Snatch,Side View,56.6252
654,2026-07-03T13:44:34.382,,,,,,,Detected,,63.77,,99.85,,114.45,,33.86,,,55.23,3.826,7.749,True,234.0,365.0,32.0,58.0,74.8,-12.47,58.0,-0.488,0.649,3.256,0.1584,0.2906,0.2612,-0.16,0.2906,4.0,44.0,74.8,-12.47,44.0,0.0184,0.2272,0.2612,-0.16,0.2272,False,244.74,-120.26,Deadlift Phase,Snatch,Side View,56.7054
655,2026-07-03T13:44:34.479,,,,,,,Detected,,65.85,,100.5,,107.56,,31.03,,,54.06,3.802,7.558,True,235.0,366.0,33.0,57.0,-10.44,10.44,58.0,-0.4777,0.6475,3.222,0.1687,0.2922,0.0163,0.1077,0.2922,5.0,43.0,-10.44,10.44,44.0,0.0287,0.2288,0.0163,0.1077,0.2288,False,244.79,-121.21,Deadlift Phase,Snatch,Side View,56.8017
656,2026-07-03T13:44:34.575,,,,,,,Detected,,70.41,,106.92,,103.21,,32.72,,,53.44,3.802,7.558,True,234.0,361.0,32.0,62.0,53.24,-10.65,62.0,-0.4854,0.6247,3.239,0.161,0.315,0.2426,-0.0827,0.315,4.0,48.0,53.24,-10.65,48.0,0.021,0.2516,0.2426,-0.0827,0.2516,False,241.97,-119.03,Deadlift Phase,Snatch,Side View,56.8976
657,2026-07-03T13:44:34.668,,,,,,,Detected,,70.71,,107.72,,109.83,,32.11,,,53.66,3.826,7.288,True,234.0,360.0,32.0,63.0,10.73,0.0,63.0,-0.4803,0.6129,3.205,0.1661,0.3267,0.126,0.0547,0.3267,4.0,49.0,10.73,0.0,49.0,0.0261,0.2633,0.126,0.0547,0.2633,False,241.38,-118.62,Deadlift Phase,Snatch,Side View,56.991
658,2026-07-03T13:44:34.763,,,,,,,Detected,,72.21,,107.87,,107.44,,32.55,,,50.76,3.85,7.288,True,234.0,355.0,32.0,68.0,53.64,0.0,68.0,-0.4854,0.5932,3.239,0.161,0.3464,0.2114,-0.0547,0.3464,4.0,54.0,53.64,0.0,54.0,0.021,0.283,0.2114,-0.0547,0.283,False,237.57,-117.43,Deadlift Phase,Snatch,Side View,57.0861
659,2026-07-03T13:44:34.854,,,,,,,Detected,,70.94,,104.56,,109.52,,32.52,,,49.68,3.85,7.376,True,233.0,355.0,31.0,68.0,0.0,-10.41,68.0,-0.4855,0.587,3.205,0.1609,0.3526,0.0648,-0.001,0.3526,3.0,54.0,0.0,-10.41,54.0,0.0209,0.2892,0.0648,-0.001,0.2892,False,237.41,-117.59,Deadlift Phase,Snatch,Side View,57.1765
660,2026-07-03T13:44:34.949,,,,,,,Detected,,77.85,,110.52,,102.66,,25.29,,,47.77,3.826,7.376,True,233.0,350.0,31.0,73.0,53.49,0.0,73.0,-0.4933,0.57,3.256,0.1532,0.3696,0.1819,-0.0826,0.3696,3.0,59.0,53.49,0.0,59.0,0.0132,0.3062,0.1819,-0.0826,0.3062,False,231.95,-118.05,Deadlift Phase,Snatch,Side View,57.2723
661,2026-07-03T13:44:35.044,,,,,,,Detected,,78.93,,112.41,,97.09,,28.47,,,48.58,3.826,7.652,True,233.0,350.0,31.0,73.0,0.0,0.0,73.0,-0.4907,0.567,3.239,0.1557,0.3726,0.0316,0.0274,0.3726,3.0,59.0,0.0,0.0,59.0,0.0157,0.3092,0.0316,0.0274,0.3092,False,231.62,-118.38,Jump Phase,Snatch,Side View,57.3672
662,2026-07-03T13:44:35.136,,,,,,,Detected,,79.59,,110.85,,91.88,,29.38,,,46.99,3.826,7.652,True,232.0,344.0,30.0,79.0,64.45,-10.74,79.0,-0.4985,0.5384,3.256,0.1479,0.4012,0.3076,-0.0843,0.4012,2.0,65.0,64.45,-10.74,65.0,0.0079,0.3378,0.3076,-0.0843,0.3378,False,226.64,-117.36,Jump Phase,Snatch,Side View,57.4585
663,2026-07-03T13:44:35.229,,,,,,,Detected,,88.09,,120.96,,90.0,,28.87,,,46.01,3.802,7.951,True,232.0,345.0,30.0,78.0,-10.69,0.0,79.0,-0.4907,0.5351,3.205,0.1557,0.4045,0.0347,0.0835,0.4045,2.0,64.0,-10.69,0.0,65.0,0.0157,0.3411,0.0347,0.0835,0.3411,False,226.64,-118.36,Jump Phase,Snatch,Side View,57.5521
664,2026-07-03T13:44:35.309,,,,,,,Detected,,93.99,,124.95,,88.06,,24.78,,,43.96,3.802,7.951,True,230.0,338.0,28.0,85.0,87.07,-24.88,85.0,-0.5119,0.5096,3.274,0.1345,0.43,0.318,-0.2633,0.43,0.0,71.0,87.07,-24.88,71.0,-0.0055,0.3666,0.318,-0.2633,0.3666,False,222.54,-115.46,Jump Phase,Snatch,Side View,57.6321
665,2026-07-03T13:44:35.404,,,,,,,Detected,,89.66,,132.48,,92.4,,31.26,,,48.47,3.802,7.951,True,230.0,338.0,28.0,85.0,0.0,0.0,85.0,-0.4959,0.4937,3.172,0.1505,0.4459,0.1678,0.1686,0.4459,0.0,71.0,0.0,0.0,71.0,0.0105,0.3825,0.1678,0.1686,0.3825,False,223.71,-114.29,Jump Phase,Snatch,Side View,57.7267
666,2026-07-03T13:44:35.497,,,,,,,Detected,,93.08,,139.14,,99.25,,,,,48.22,3.802,7.951,True,229.0,331.0,27.0,92.0,74.61,-10.66,92.0,-0.5143,0.4699,3.256,0.1321,0.4697,0.2537,-0.1962,0.4697,-1.0,78.0,74.61,-10.66,78.0,-0.0079,0.4063,0.2537,-0.1962,0.4063,False,219.32,-111.68,Jump Phase,Snatch,Side View,57.82
667,2026-07-03T13:44:35.578,,,,,,,Detected,,86.91,,137.7,,98.56,,,,,50.51,3.756,7.288,True,229.0,331.0,27.0,92.0,0.0,0.0,92.0,-0.5011,0.4578,3.172,0.1453,0.4818,0.1512,0.1655,0.4818,-1.0,78.0,0.0,0.0,78.0,0.0053,0.4184,0.1512,0.1655,0.4184,False,221.44,-109.56,Jump Phase,Snatch,Side View,57.9009
668,2026-07-03T13:44:35.676,,,,,,,Detected,,75.23,,135.02,,98.82,,,,,54.01,3.666,7.288,True,228.0,326.0,26.0,97.0,51.14,-10.23,97.0,-0.5196,0.4436,3.256,0.1268,0.4961,0.1454,-0.1897,0.4961,-2.0,83.0,51.14,-10.23,83.0,-0.0132,0.4327,0.1454,-0.1897,0.4327,False,260.72,-65.28,Jump Phase,Snatch,Side View,57.9989
669,2026-07-03T13:44:35.762,,,,,,,Detected,,80.99,,139.96,,103.16,,75.55,,,52.27,3.601,7.466,True,228.0,327.0,26.0,96.0,-11.47,0.0,97.0,-0.5009,0.4327,3.139,0.1455,0.5069,0.1246,0.2142,0.5069,-2.0,82.0,-11.47,0.0,83.0,0.0055,0.4435,0.1246,0.2142,0.4435,False,256.83,-70.17,Jump Phase,Snatch,Side View,58.0852
670,2026-07-03T13:44:35.845,,,,,,,Detected,,88.0,,144.59,,101.84,,85.82,,,48.52,3.58,7.466,True,226.0,320.0,24.0,103.0,85.61,-24.46,103.0,-0.5331,0.4142,3.274,0.1133,0.5254,0.2259,-0.3932,0.5254,-4.0,89.0,85.61,-24.46,89.0,-0.0267,0.462,0.2259,-0.3932,0.462,False,264.74,-55.26,Jump Phase,Snatch,Side View,58.1681
671,2026-07-03T13:44:35.938,,,,,,,Detected,,65.96,,123.52,,90.03,,145.58,,,52.79,3.382,7.652,True,226.0,320.0,24.0,103.0,0.0,0.0,103.0,-0.5111,0.3971,3.139,0.1353,0.5425,0.1824,0.2347,0.5425,-4.0,89.0,0.0,0.0,89.0,-0.0047,0.4791,0.1824,0.2347,0.4791,False,281.68,-38.32,Jump Phase,Snatch,Side View,58.2613
672,2026-07-03T13:44:36.036,,,,,,,Detected,,79.85,,113.46,,97.33,,79.44,,,47.58,3.58,7.652,True,225.0,313.0,23.0,110.0,71.78,-10.25,110.0,-0.5354,0.3751,3.256,0.111,0.5646,0.2264,-0.2494,0.5646,-5.0,96.0,71.78,-10.25,96.0,-0.029,0.5012,0.2264,-0.2494,0.5012,False,209.59,-103.41,Jump Phase,Snatch,Side View,58.3594
673,2026-07-03T13:44:36.124,,,,,,,Detected,,83.74,,120.59,,105.15,,58.49,,,48.21,3.459,7.951,True,225.0,313.0,23.0,110.0,0.0,0.0,110.0,-0.5136,0.3598,3.123,0.1328,0.5799,0.1698,0.2424,0.5799,-5.0,96.0,0.0,0.0,96.0,-0.0071,0.5165,0.1698,0.2424,0.5165,False,206.6,-106.4,Jump Phase,Snatch,Side View,58.4467
674,2026-07-03T13:44:36.210,,,,,,,Detected,,92.0,,134.51,,111.37,,51.48,,,46.82,3.401,7.951,True,224.0,307.0,22.0,116.0,72.61,-12.1,116.0,-0.5322,0.3381,3.205,0.1142,0.6015,0.2622,-0.226,0.6015,-6.0,102.0,72.61,-12.1,102.0,-0.0258,0.5381,0.2622,-0.226,0.5381,False,232.36,-74.64,Jump Phase,Snatch,Side View,58.5334
675,2026-07-03T13:44:36.306,,,,,,,Detected,,94.39,,140.72,,115.06,,47.04,,,47.19,3.309,7.288,True,224.0,307.0,22.0,116.0,0.0,0.0,116.0,-0.5241,0.3329,3.156,0.1223,0.6067,0.0562,0.0885,0.6067,-6.0,102.0,0.0,0.0,102.0,-0.0177,0.5433,0.0562,0.0885,0.5433,False,235.81,-71.19,Jump Phase,Snatch,Side View,58.6293
676,2026-07-03T13:44:36.405,,,,,,,Detected,,87.64,,137.27,,118.02,,43.99,,,46.49,3.291,7.288,True,223.0,301.0,21.0,122.0,60.44,-10.07,122.0,-0.5403,0.3086,3.222,0.1061,0.631,0.245,-0.163,0.631,-7.0,108.0,60.44,-10.07,108.0,-0.0339,0.5676,0.245,-0.163,0.5676,False,256.82,-44.18,Jump Phase,Snatch,Side View,58.7281
677,2026-07-03T13:44:36.494,,,,,,,Detected,,89.47,,136.08,,116.83,,44.08,,,47.53,3.256,7.558,True,223.0,300.0,21.0,123.0,10.84,0.0,123.0,-0.5237,0.2941,3.123,0.1227,0.6456,0.1576,0.18,0.6456,-7.0,109.0,10.84,0.0,109.0,-0.0173,0.5822,0.1576,0.18,0.5822,False,261.86,-38.14,Jump Phase,Snatch,Side View,58.8169
