time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m
59.723,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.91,,177.89,,132.99,,15.24,,138.25,7.39,3.975,7.849
59.784,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.91,,178.84,,124.7,,15.24,,140.67,7.39,3.95,7.288
59.848,Weightlifting,Snatch,Side View,Not Detected,Detected,,162.42,,177.99,,119.83,,19.39,,139.28,6.69,3.95,7.288
59.907,Weightlifting,Snatch,Side View,Not Detected,Detected,,162.9,,178.74,,119.3,,20.08,,139.28,6.3,3.95,7.376
59.969,Weightlifting,Snatch,Side View,Not Detected,Detected,178.86,163.77,168.39,177.34,101.06,116.38,,21.21,,142.13,6.26,3.95,7.376
60.053,Weightlifting,Snatch,Side View,Not Detected,Detected,178.86,163.77,169.26,177.34,101.06,116.75,,21.21,,142.13,6.26,3.975,7.749
60.123,Weightlifting,Snatch,Side View,Not Detected,Detected,179.44,165.3,169.72,175.73,99.95,113.11,,21.86,,146.24,5.19,3.975,7.749
60.187,Weightlifting,Snatch,Side View,Not Detected,Detected,179.44,165.96,169.72,175.73,101.06,111.23,,21.4,,147.6,4.85,3.975,7.376
60.25,Weightlifting,Snatch,Side View,Not Detected,Detected,178.52,166.62,171.5,175.51,102.24,113.56,,22.06,,151.71,4.5,3.95,7.376
60.314,Weightlifting,Snatch,Side View,Not Detected,Detected,178.52,166.81,171.5,175.83,103.28,112.81,,22.06,,151.85,4.5,4.001,8.273
60.393,Weightlifting,Snatch,Side View,Not Detected,Detected,177.79,166.81,173.38,175.83,102.69,110.78,,22.06,,157.29,4.5,4.028,8.273
60.455,Weightlifting,Snatch,Side View,Not Detected,Detected,179.4,166.81,171.63,175.83,100.81,110.78,,22.54,,158.13,4.85,3.975,7.376
60.54,Weightlifting,Snatch,Side View,Not Detected,Detected,179.24,167.47,172.07,177.34,102.81,109.27,,23.55,,163.24,4.5,3.975,7.376
60.613,Weightlifting,Snatch,Side View,Not Detected,Detected,179.07,167.47,172.51,177.34,103.09,109.27,,24.68,,163.45,4.5,3.975,7.202
60.69,Weightlifting,Snatch,Side View,Not Detected,Detected,180.0,167.47,171.58,178.11,104.13,110.54,,24.68,,164.57,4.53,3.975,7.202
60.767,Weightlifting,Snatch,Side View,Not Detected,Detected,179.73,167.47,172.27,178.11,106.07,110.54,,24.1,,166.44,4.56,4.001,7.652
60.841,Weightlifting,Snatch,Side View,Not Detected,Detected,179.13,165.08,173.12,178.81,106.92,113.55,,23.44,,166.44,5.23,3.975,7.652
60.906,Weightlifting,Snatch,Side View,Not Detected,Detected,178.42,165.08,173.98,178.01,107.78,112.76,,23.44,,167.72,5.57,4.001,8.273
60.987,Weightlifting,Snatch,Side View,Not Detected,Detected,176.33,163.62,171.16,174.3,106.92,114.54,,23.43,,170.25,5.64,4.001,8.273
61.061,Weightlifting,Snatch,Side View,Not Detected,Detected,176.19,163.38,171.41,173.92,106.06,117.61,,22.35,,172.92,5.68,4.001,7.849
61.127,Weightlifting,Snatch,Side View,Not Detected,Detected,176.91,162.45,172.02,171.94,111.14,121.63,,22.86,,170.45,5.71,4.001,7.849
61.201,Weightlifting,Snatch,Side View,Not Detected,Detected,175.13,164.9,171.34,172.23,111.37,120.82,,24.23,,170.79,5.42,4.054,7.466
61.263,Weightlifting,Snatch,Side View,Not Detected,Detected,175.31,162.91,174.16,170.81,111.63,119.14,,23.48,,171.45,6.5,4.054,7.466
61.326,Weightlifting,Snatch,Side View,Not Detected,Detected,176.95,162.67,175.92,170.57,113.69,122.08,,23.48,,173.14,6.14,4.054,7.849
61.387,Weightlifting,Snatch,Side View,Not Detected,Detected,177.71,163.36,177.36,168.89,117.0,120.47,,24.17,,174.43,5.78,4.054,7.849
61.449,Weightlifting,Snatch,Side View,Not Detected,Detected,179.47,162.07,178.97,167.44,118.54,119.61,,24.61,,173.29,6.18,4.054,8.055
61.513,Weightlifting,Snatch,Side View,Not Detected,Detected,178.45,163.5,179.85,168.82,120.35,121.39,,24.61,,175.03,6.22,4.054,8.055
61.591,Weightlifting,Snatch,Side View,Not Detected,Detected,175.74,165.19,177.75,170.47,122.03,124.12,,24.59,,175.03,6.3,4.028,7.652
61.652,Weightlifting,Snatch,Side View,Not Detected,Detected,176.8,165.04,179.75,167.3,127.0,126.37,,25.3,,176.83,5.89,4.028,7.652
61.717,Weightlifting,Snatch,Side View,Not Detected,Detected,177.55,165.04,179.75,167.3,127.0,126.37,,25.3,,176.83,5.53,4.054,7.558
61.778,Weightlifting,Snatch,Side View,Not Detected,Detected,174.98,168.82,177.89,165.35,129.03,133.28,,24.57,,178.67,6.3,4.054,7.558
61.841,Weightlifting,Snatch,Side View,Not Detected,Detected,174.07,167.95,177.94,162.67,128.35,129.69,,24.57,,178.67,6.3,4.054,8.055
61.903,Weightlifting,Snatch,Side View,Not Detected,Detected,174.07,170.39,177.94,163.79,128.35,124.95,,25.84,,176.27,5.97,4.054,8.055
61.97,Weightlifting,Snatch,Side View,Not Detected,Detected,174.81,170.39,178.8,163.79,126.03,123.68,,25.84,,176.82,5.6,4.165,7.749
62.049,Weightlifting,Snatch,Side View,Not Detected,Detected,174.81,172.26,178.8,163.93,126.03,124.54,,26.97,,175.69,5.6,4.165,7.749
62.129,Weightlifting,Snatch,Side View,Not Detected,Detected,174.81,172.26,178.8,164.74,127.49,128.15,,26.97,,175.69,5.6,4.109,7.466
62.202,Weightlifting,Snatch,Side View,Not Detected,Detected,175.94,172.26,177.81,163.93,127.52,127.34,,26.97,,174.37,5.6,4.109,7.466
62.268,Weightlifting,Snatch,Side View,Not Detected,Detected,175.94,173.13,178.87,165.61,125.07,128.15,,28.09,,173.26,5.6,4.165,7.951
62.343,Weightlifting,Snatch,Side View,Not Detected,Detected,177.01,174.73,177.72,165.92,123.55,124.72,,27.7,,174.37,5.23,4.165,7.951
62.41,Weightlifting,Snatch,Side View,Not Detected,Detected,177.01,175.45,179.52,165.26,119.23,121.14,,27.29,,175.5,4.86,4.109,7.951
62.484,Weightlifting,Snatch,Side View,Not Detected,Detected,177.15,176.33,178.7,164.6,116.29,118.29,,28.42,,173.03,4.83,4.109,7.951
62.547,Weightlifting,Snatch,Side View,Not Detected,Detected,177.96,175.67,178.47,164.51,114.16,118.13,,27.7,,174.37,5.19,4.081,7.466
62.613,Weightlifting,Snatch,Side View,Not Detected,Detected,176.9,178.99,176.85,166.33,121.78,121.52,,28.42,,173.03,4.83,4.054,7.466
62.689,Weightlifting,Snatch,Side View,Not Detected,Detected,176.64,179.42,176.73,167.2,124.38,130.77,,29.15,,171.66,4.48,4.193,7.749
62.762,Weightlifting,Snatch,Side View,Not Detected,Detected,177.56,180.0,176.65,167.91,121.97,130.21,,27.7,,172.16,5.19,4.193,7.749
62.832,Weightlifting,Snatch,Side View,Not Detected,Detected,175.82,180.0,174.6,167.74,119.46,131.27,,26.57,,173.29,5.56,4.081,7.376
62.925,Weightlifting,Snatch,Side View,Not Detected,Detected,176.57,179.27,176.22,164.6,125.08,131.49,,27.88,,170.82,5.23,4.081,7.376
63.009,Weightlifting,Snatch,Side View,Not Detected,Detected,178.89,179.27,178.68,163.84,126.06,129.01,,27.88,,170.82,4.86,4.028,7.749
63.079,Weightlifting,Snatch,Side View,Not Detected,Detected,178.89,176.01,177.8,165.6,123.34,128.25,,27.44,,171.99,4.48,4.028,7.749
63.138,Weightlifting,Snatch,Side View,Not Detected,Detected,178.89,175.16,177.98,166.44,121.88,128.25,,27.44,,172.91,4.48,4.081,7.652
63.201,Weightlifting,Snatch,Side View,Not Detected,Detected,178.89,175.16,177.8,165.44,121.7,130.74,,26.24,,174.11,4.48,4.081,7.652
63.268,Weightlifting,Snatch,Side View,Not Detected,Detected,177.31,175.16,176.96,165.19,121.7,131.57,,26.24,,174.58,4.86,4.028,7.466
63.342,Weightlifting,Snatch,Side View,Not Detected,Detected,177.31,173.49,177.83,165.83,125.85,133.31,,26.24,,174.58,4.86,4.028,7.466
63.404,Weightlifting,Snatch,Side View,Not Detected,Detected,177.16,174.29,177.66,166.53,125.59,133.12,12.97,26.72,160.74,171.99,5.3,4.081,7.376
63.469,Weightlifting,Snatch,Side View,Not Detected,Detected,177.29,174.96,178.84,165.83,128.46,134.22,12.97,25.97,160.74,171.99,5.67,4.081,7.376
63.529,Weightlifting,Snatch,Side View,Not Detected,Detected,177.0,173.29,179.6,167.27,129.56,138.37,11.61,25.52,157.52,171.78,5.33,4.081,7.376
63.591,Weightlifting,Snatch,Side View,Not Detected,Detected,176.55,174.04,179.38,165.41,126.87,135.69,12.2,24.78,156.8,171.78,6.05,4.081,7.376
63.655,Weightlifting,Snatch,Side View,Not Detected,Detected,176.55,174.88,179.26,163.78,123.63,134.91,12.2,23.03,156.04,172.5,6.05,4.193,7.951
63.718,Weightlifting,Snatch,Side View,Not Detected,Detected,175.68,174.04,179.51,163.86,120.53,138.09,12.94,23.03,156.04,169.5,6.42,4.193,7.951
63.796,Weightlifting,Snatch,Side View,Not Detected,Detected,176.83,172.35,177.63,165.87,121.42,138.41,12.77,22.54,155.22,170.73,5.97,4.028,7.288
63.857,Weightlifting,Snatch,Side View,Not Detected,Detected,176.83,171.61,177.63,163.27,122.86,135.07,12.77,22.54,155.22,169.83,5.97,4.028,7.288
63.919,Weightlifting,Snatch,Side View,Not Detected,Detected,176.83,170.04,178.52,164.86,118.74,138.63,12.77,22.02,154.36,171.08,5.6,3.95,8.163
63.98,Weightlifting,Snatch,Side View,Not Detected,Detected,175.38,170.78,179.25,164.11,120.16,135.07,13.5,20.02,155.22,170.72,6.34,3.95,8.163
64.042,Weightlifting,Snatch,Side View,Not Detected,Detected,175.38,169.95,178.36,164.61,124.19,134.73,13.5,20.02,153.43,170.72,6.3,4.001,8.386
64.105,Weightlifting,Snatch,Side View,Not Detected,Detected,174.68,168.26,179.23,164.48,124.19,133.62,13.32,19.44,151.7,168.71,5.86,4.001,8.386
64.17,Weightlifting,Snatch,Side View,Not Detected,Detected,173.26,167.28,178.87,166.24,121.55,136.5,13.86,20.7,153.43,163.98,6.14,4.109,7.558
64.229,Weightlifting,Snatch,Side View,Not Detected,Detected,174.14,165.75,179.35,166.73,124.07,136.92,13.86,20.1,153.43,163.63,5.75,4.081,7.558
64.292,Weightlifting,Snatch,Side View,Not Detected,Detected,174.31,165.75,179.59,166.73,125.67,139.32,13.69,20.95,153.43,161.15,5.71,4.109,7.849
64.374,Weightlifting,Snatch,Side View,Not Detected,Detected,173.55,165.61,179.31,167.2,126.61,141.4,15.12,21.49,154.87,158.22,6.06,4.109,7.849
64.45,Weightlifting,Snatch,Side View,Not Detected,Detected,171.96,165.61,179.79,166.43,124.88,140.04,15.81,21.49,154.87,156.54,6.42,4.028,7.849
64.512,Weightlifting,Snatch,Side View,Not Detected,Detected,171.96,164.77,179.79,166.15,121.74,143.79,15.85,20.25,154.9,157.68,6.42,4.028,7.849
64.591,Weightlifting,Snatch,Side View,Not Detected,Detected,172.65,164.77,179.79,166.15,120.32,146.61,16.63,20.25,156.37,155.95,6.06,4.028,7.202
64.653,Weightlifting,Snatch,Side View,Not Detected,Detected,172.65,164.77,179.79,166.15,121.74,152.32,16.7,21.49,157.3,151.29,6.06,4.028,7.202
64.734,Weightlifting,Snatch,Side View,Not Detected,Detected,172.75,163.95,180.0,167.72,121.85,153.06,16.7,21.49,157.3,151.29,6.06,4.028,7.652
64.809,Weightlifting,Snatch,Side View,Not Detected,Detected,172.48,163.09,179.19,168.54,124.28,160.83,18.38,21.99,157.95,148.49,6.18,4.028,7.652
64.871,Weightlifting,Snatch,Side View,Not Detected,Detected,172.48,163.09,179.19,168.54,124.28,160.83,18.38,21.99,159.74,146.31,6.18,4.165,7.376
64.932,Weightlifting,Snatch,Side View,Not Detected,Detected,171.78,162.27,178.27,169.73,125.19,166.83,19.07,21.99,159.74,144.02,6.54,4.165,7.376
64.997,Weightlifting,Snatch,Side View,Not Detected,Detected,171.68,162.27,178.44,170.47,126.74,170.12,19.07,20.72,159.74,142.89,6.54,4.054,7.749
65.077,Weightlifting,Snatch,Side View,Not Detected,Detected,171.78,160.75,178.27,171.28,126.81,175.03,19.07,21.44,160.76,141.06,6.18,4.054,7.749
65.153,Weightlifting,Snatch,Side View,Not Detected,Detected,172.21,161.21,178.44,171.89,130.31,175.39,20.05,21.99,164.21,137.28,6.22,4.028,7.849
65.23,Weightlifting,Snatch,Side View,Not Detected,Detected,172.21,160.5,178.44,171.53,130.31,178.62,20.21,23.19,164.37,136.03,5.86,4.028,7.849
65.293,Weightlifting,Snatch,Side View,Not Detected,Detected,172.21,160.5,178.44,171.53,130.31,178.62,20.38,24.45,166.54,133.94,5.86,4.028,7.558
65.355,Weightlifting,Snatch,Side View,Not Detected,Detected,171.49,158.97,179.25,172.7,128.54,174.5,21.56,23.9,167.9,134.34,5.46,4.028,7.558
65.434,Weightlifting,Snatch,Side View,Not Detected,Detected,171.49,158.94,179.25,171.97,128.54,177.39,21.56,25.2,167.9,131.13,5.49,4.081,7.951
65.492,Weightlifting,Snatch,Side View,Not Detected,Detected,171.49,157.41,179.83,173.51,125.9,174.5,21.56,25.93,169.95,129.25,5.13,4.081,7.951
65.555,Weightlifting,Snatch,Side View,Not Detected,Detected,172.45,157.17,179.91,174.53,125.9,173.75,22.21,25.88,171.47,127.44,4.7,4.001,7.749
65.621,Weightlifting,Snatch,Side View,Not Detected,Detected,170.61,156.89,178.94,174.42,125.9,172.09,23.07,25.88,171.47,124.0,5.1,4.028,7.749
65.687,Weightlifting,Snatch,Side View,Not Detected,Detected,171.49,157.6,179.25,175.16,126.81,171.35,23.07,26.41,171.47,120.91,5.46,4.136,7.849
65.765,Weightlifting,Snatch,Side View,Not Detected,Detected,170.61,157.9,179.86,173.72,125.19,172.96,24.86,26.5,175.94,120.3,5.16,4.136,7.849
65.838,Weightlifting,Snatch,Side View,Not Detected,Detected,170.61,157.9,179.86,174.47,125.19,170.27,24.86,26.5,178.01,122.17,5.16,4.028,7.202
65.916,Weightlifting,Snatch,Side View,Not Detected,Detected,171.31,157.17,179.86,173.72,125.19,171.03,25.69,27.23,179.53,120.3,4.43,4.028,7.202
65.994,Weightlifting,Snatch,Side View,Not Detected,Detected,171.38,157.9,180.0,174.47,125.27,168.42,25.69,26.5,179.53,120.3,4.79,4.193,7.652
66.057,Weightlifting,Snatch,Side View,Not Detected,Detected,170.64,157.17,179.1,174.47,125.27,170.27,27.03,27.23,176.85,117.07,4.4,4.193,7.652
66.118,Weightlifting,Snatch,Side View,Not Detected,Detected,171.34,157.17,179.17,174.81,123.41,168.64,28.24,27.23,172.8,115.53,4.03,4.054,7.749
66.182,Weightlifting,Snatch,Side View,Not Detected,Detected,170.7,157.26,179.83,173.98,122.86,170.61,28.94,27.43,168.45,110.96,4.03,4.054,7.749
66.244,Weightlifting,Snatch,Side View,Not Detected,Detected,173.88,156.2,146.57,163.58,80.32,144.5,30.33,28.81,166.26,110.96,4.01,4.311,7.849
66.323,Weightlifting,Snatch,Side View,Not Detected,Detected,173.57,157.11,178.38,177.62,112.72,149.66,30.51,29.41,164.05,106.25,4.43,4.311,7.849
66.406,Weightlifting,Snatch,Side View,Not Detected,Detected,175.16,156.84,170.98,179.12,124.99,153.18,29.81,28.16,161.85,107.5,4.06,4.054,7.749
66.48,Weightlifting,Snatch,Side View,Not Detected,Detected,174.97,157.95,170.08,175.44,128.17,160.65,30.6,29.41,160.26,106.25,3.69,4.054,7.749
66.562,Weightlifting,Snatch,Side View,Not Detected,Detected,174.97,158.68,169.19,175.73,130.56,160.36,30.6,28.68,157.98,107.87,4.06,4.054,7.466
66.634,Weightlifting,Snatch,Side View,Not Detected,Detected,172.75,157.78,171.77,176.73,126.78,159.61,30.68,28.81,151.24,104.85,4.01,4.054,7.466
66.694,Weightlifting,Snatch,Side View,Not Detected,Detected,172.53,157.59,172.68,176.99,128.17,161.42,29.99,28.74,153.14,104.85,3.62,3.924,7.849
66.773,Weightlifting,Snatch,Side View,Not Detected,Detected,171.0,157.76,173.55,176.11,128.15,159.61,30.25,29.44,142.59,104.85,3.62,3.924,7.849
66.836,Weightlifting,Snatch,Side View,Not Detected,Detected,170.98,157.59,175.3,176.37,127.27,159.61,31.72,29.37,134.55,103.36,3.22,3.95,7.951
66.914,Weightlifting,Snatch,Side View,Not Detected,Detected,170.03,158.49,176.26,175.46,127.27,159.61,31.72,29.37,132.3,103.36,3.22,3.95,7.951
66.998,Weightlifting,Snatch,Side View,Not Detected,Detected,170.03,158.41,176.26,175.46,127.27,158.07,31.72,29.44,133.47,101.35,3.24,4.001,7.849
67.077,Weightlifting,Snatch,Side View,Not Detected,Detected,169.07,158.61,176.33,175.32,129.64,155.58,33.06,31.35,128.81,100.15,2.88,4.001,7.849
67.152,Weightlifting,Snatch,Side View,Not Detected,Detected,169.07,160.23,176.33,174.4,129.64,155.58,33.06,30.65,126.75,100.15,3.24,4.081,7.749
67.229,Weightlifting,Snatch,Side View,Not Detected,Detected,168.81,158.61,177.28,176.34,129.64,154.56,33.69,32.53,122.07,98.97,2.52,4.081,7.749
67.292,Weightlifting,Snatch,Side View,Not Detected,Detected,168.81,159.53,177.28,175.42,129.64,156.11,32.37,31.35,121.9,100.15,2.52,3.875,7.558
67.369,Weightlifting,Snatch,Side View,Not Detected,Detected,167.01,160.45,178.24,174.5,130.05,152.93,33.22,30.68,118.35,102.29,2.9,3.875,7.558
67.435,Weightlifting,Snatch,Side View,Not Detected,Detected,167.01,162.08,178.24,173.57,130.05,152.93,31.88,29.97,121.64,102.29,3.26,3.95,7.849
67.497,Weightlifting,Snatch,Side View,Not Detected,Detected,166.07,160.45,179.18,175.26,130.05,152.16,32.35,31.9,121.17,103.1,2.9,3.95,7.849
67.565,Weightlifting,Snatch,Side View,Not Detected,Detected,167.01,161.36,177.36,175.6,130.93,149.98,30.96,32.39,122.56,101.9,3.26,4.001,7.376
67.641,Weightlifting,Snatch,Side View,Not Detected,Detected,166.77,159.95,178.26,176.39,132.78,147.65,33.02,32.6,118.09,103.1,2.17,4.001,7.376
67.74,Weightlifting,Snatch,Side View,Not Detected,Detected,166.77,160.86,178.26,175.48,132.78,147.65,31.65,30.85,119.73,104.38,2.17,4.109,7.749
67.838,Weightlifting,Snatch,Side View,Not Detected,Detected,167.47,159.64,177.36,175.07,133.68,147.88,32.32,32.26,116.4,100.66,1.09,4.109,7.749
67.915,Weightlifting,Snatch,Side View,Not Detected,Detected,167.47,160.34,177.36,175.87,132.24,147.08,32.32,32.76,112.3,98.05,1.45,4.028,7.652
67.991,Weightlifting,Snatch,Side View,Not Detected,Detected,166.53,161.25,178.3,174.97,135.21,147.08,32.32,32.76,108.75,99.46,1.45,4.028,7.652
68.062,Weightlifting,Snatch,Side View,Not Detected,Detected,167.47,161.25,176.47,174.97,136.1,147.08,32.32,31.56,107.15,103.84,1.45,3.875,7.466
68.16,Weightlifting,Snatch,Side View,Not Detected,Detected,166.38,162.2,177.48,173.91,137.66,148.71,32.46,31.66,105.11,101.48,1.47,3.875,7.466
68.229,Weightlifting,Snatch,Side View,Not Detected,Detected,167.1,163.05,177.48,174.58,137.66,146.26,31.75,32.15,105.11,100.28,1.47,3.95,7.749
68.291,Weightlifting,Snatch,Side View,Not Detected,Detected,167.71,163.23,176.49,173.69,140.36,146.26,32.51,31.66,99.36,101.48,0.74,3.95,7.749
68.354,Weightlifting,Snatch,Side View,Not Detected,Detected,166.79,163.23,177.41,173.69,140.36,146.26,32.51,32.34,99.36,96.76,0.74,3.779,7.849
68.415,Weightlifting,Snatch,Side View,Not Detected,Detected,166.7,164.13,176.48,173.61,139.61,147.08,32.64,29.96,95.69,93.7,0.74,3.779,7.849
68.479,Weightlifting,Snatch,Side View,Not Detected,Detected,166.7,164.13,177.37,173.61,137.18,147.08,31.3,31.16,97.03,91.11,0.74,3.924,7.652
68.539,Weightlifting,Snatch,Side View,Not Detected,Detected,165.06,164.13,177.39,174.43,138.06,146.26,32.04,29.96,95.84,93.46,1.12,3.924,7.652
68.603,Weightlifting,Snatch,Side View,Not Detected,Detected,165.96,165.02,175.49,173.54,140.69,146.26,30.67,29.96,97.21,90.48,1.12,3.899,7.951
68.685,Weightlifting,Snatch,Side View,Not Detected,Detected,166.7,164.2,175.49,173.54,137.84,144.62,32.64,32.49,88.79,90.6,0.37,3.899,7.951
68.757,Weightlifting,Snatch,Side View,Not Detected,Detected,165.87,163.48,176.45,173.54,139.37,144.62,33.82,34.4,84.26,87.02,0.0,3.85,7.849
68.836,Weightlifting,Snatch,Side View,Not Detected,Detected,165.87,164.2,175.56,174.36,140.27,143.8,33.82,32.49,81.87,91.75,0.37,3.85,7.849
68.912,Weightlifting,Snatch,Side View,Not Detected,Detected,166.0,164.2,175.56,175.2,140.27,143.13,31.85,33.69,83.71,82.87,0.37,3.899,7.466
68.986,Weightlifting,Snatch,Side View,Not Detected,Detected,165.08,165.1,177.37,174.3,136.53,141.51,31.85,32.49,81.26,81.01,0.37,3.899,7.466
69.061,Weightlifting,Snatch,Side View,Not Detected,Detected,165.81,166.0,177.37,173.39,136.53,141.51,32.42,31.26,79.97,78.5,0.0,3.899,7.951
69.136,Weightlifting,Snatch,Side View,Not Detected,Detected,165.81,165.88,176.48,174.23,137.42,140.67,32.42,29.33,81.2,76.59,0.0,3.875,7.951
69.207,Weightlifting,Snatch,Side View,Not Detected,Detected,165.81,165.21,176.48,174.31,137.42,143.76,31.12,28.61,83.08,82.87,0.37,3.899,7.849
69.271,Weightlifting,Snatch,Side View,Not Detected,Detected,165.85,166.13,176.56,173.39,136.18,143.76,31.0,27.28,82.5,148.86,0.37,3.899,7.849
69.337,Weightlifting,Snatch,Side View,Not Detected,Detected,166.79,166.19,174.73,173.17,137.07,143.91,31.0,28.61,81.95,148.17,0.37,3.85,7.288
69.396,Weightlifting,Snatch,Side View,Not Detected,Detected,166.64,166.26,175.59,174.09,135.49,143.14,30.29,27.15,80.23,160.61,0.73,3.85,7.288
69.46,Weightlifting,Snatch,Side View,Not Detected,Detected,165.01,166.26,176.51,174.95,137.07,142.28,31.0,25.8,80.23,167.94,0.36,3.85,7.558
69.521,Weightlifting,Snatch,Side View,Not Detected,Detected,164.92,167.89,175.87,174.02,137.45,140.73,29.21,26.45,74.83,160.69,0.0,3.85,7.558
69.585,Weightlifting,Snatch,Side View,Not Detected,Detected,164.92,168.81,175.87,172.24,136.22,144.61,30.5,26.45,73.54,157.93,0.0,3.875,7.951
69.649,Weightlifting,Snatch,Side View,Not Detected,Detected,163.28,168.81,175.93,173.1,139.61,143.75,31.21,26.45,71.17,157.7,0.36,3.875,7.951
69.729,Weightlifting,Snatch,Side View,Not Detected,Detected,162.35,170.34,177.72,172.16,137.45,143.75,32.48,27.18,69.98,159.08,0.73,3.899,7.558
69.806,Weightlifting,Snatch,Side View,Not Detected,Detected,163.9,168.63,177.6,173.91,138.74,142.88,31.05,28.02,69.98,150.26,0.37,3.899,7.558
69.885,Weightlifting,Snatch,Side View,Not Detected,Detected,164.02,168.75,177.48,173.91,138.74,144.52,30.55,27.9,70.4,161.57,0.37,3.95,7.652
69.957,Weightlifting,Snatch,Side View,Not Detected,Detected,164.02,168.56,177.37,174.61,140.12,145.49,29.9,29.93,68.96,139.22,0.37,3.899,7.652
70.02,Weightlifting,Snatch,Side View,Not Detected,Detected,164.85,170.16,177.26,173.74,141.57,145.49,28.69,31.04,67.24,118.13,0.37,3.85,7.466
70.082,Weightlifting,Snatch,Side View,Not Detected,Detected,163.26,168.56,178.13,174.61,144.75,147.32,30.18,32.54,64.6,83.11,0.37,3.85,7.466
70.141,Weightlifting,Snatch,Side View,Not Detected,Detected,163.25,169.44,178.25,173.62,144.75,149.36,30.06,31.25,64.6,76.59,0.37,3.875,7.849
70.206,Weightlifting,Snatch,Side View,Not Detected,Detected,166.32,168.69,177.26,173.74,152.35,151.29,29.19,31.47,61.36,61.84,1.87,3.85,7.849
70.274,Weightlifting,Snatch,Side View,Not Detected,Detected,164.72,169.56,179.0,172.87,149.41,153.43,28.72,30.18,60.55,63.91,1.5,3.875,7.376
70.352,Weightlifting,Snatch,Side View,Not Detected,Detected,165.59,170.42,176.45,173.76,157.55,150.4,27.59,29.68,58.59,58.59,1.12,3.875,7.376
70.432,Weightlifting,Snatch,Side View,Not Detected,Detected,167.19,169.7,175.59,173.76,155.24,150.4,26.85,29.16,56.41,54.45,1.87,3.875,7.202
70.505,Weightlifting,Snatch,Side View,Not Detected,Detected,165.69,171.27,176.61,172.8,153.43,151.96,27.05,29.68,56.85,54.65,1.12,3.875,7.202
70.568,Weightlifting,Snatch,Side View,Not Detected,Detected,165.69,171.26,177.45,172.82,148.28,148.47,25.83,30.9,58.07,50.25,1.12,3.899,7.558
70.63,Weightlifting,Snatch,Side View,Not Detected,Detected,165.69,169.7,176.61,174.56,158.3,147.57,26.25,30.4,60.26,48.1,1.49,3.899,7.558
70.693,Weightlifting,Snatch,Side View,Not Detected,Detected,166.55,171.12,175.75,173.73,158.3,149.06,26.25,29.8,59.84,49.92,1.12,3.924,7.466
70.756,Weightlifting,Snatch,Side View,Not Detected,Detected,166.45,171.95,175.9,172.9,172.8,147.15,26.35,29.8,60.26,41.29,1.13,3.924,7.466
70.821,Weightlifting,Snatch,Side View,Not Detected,Detected,166.36,173.4,176.14,172.24,175.97,145.47,26.35,29.19,58.15,41.29,0.76,3.924,7.466
70.887,Weightlifting,Snatch,Side View,Not Detected,Detected,166.44,173.4,175.66,173.04,176.04,146.18,26.45,29.19,58.15,38.94,0.76,3.924,7.466
70.957,Weightlifting,Snatch,Side View,Not Detected,Detected,166.44,173.4,175.66,173.04,172.87,146.18,26.45,29.19,58.62,36.21,0.76,3.85,7.849
71.019,Weightlifting,Snatch,Side View,Not Detected,Detected,167.1,173.53,175.81,171.44,166.67,147.32,27.49,29.49,58.95,32.47,1.54,3.826,7.849
71.086,Weightlifting,Snatch,Side View,Not Detected,Detected,167.1,172.6,176.64,171.49,167.66,145.39,27.49,29.94,58.95,32.11,1.93,3.975,7.849
71.146,Weightlifting,Snatch,Side View,Not Detected,Detected,167.95,173.57,176.42,171.46,161.08,142.77,26.73,28.61,56.92,33.31,2.31,3.975,7.849
71.207,Weightlifting,Snatch,Side View,Not Detected,Detected,167.95,173.04,177.35,171.4,165.38,142.77,26.64,27.99,56.92,37.15,2.65,3.924,7.749
71.275,Weightlifting,Snatch,Side View,Not Detected,Detected,167.86,173.04,177.44,171.4,157.35,146.52,26.64,27.99,56.92,37.15,2.65,3.924,7.749
71.351,Weightlifting,Snatch,Side View,Not Detected,Detected,167.1,174.47,176.59,170.56,153.84,146.52,26.13,29.01,57.72,37.87,1.91,3.899,8.055
71.412,Weightlifting,Snatch,Side View,Not Detected,Detected,166.44,175.01,176.5,171.51,148.74,145.23,26.88,28.4,57.72,32.91,1.15,3.899,8.055
71.475,Weightlifting,Snatch,Side View,Not Detected,Detected,166.44,174.12,177.35,173.23,152.95,144.39,26.88,28.0,58.18,29.98,1.15,3.875,7.652
71.554,Weightlifting,Snatch,Side View,Not Detected,Detected,166.44,174.12,176.5,173.27,149.68,140.82,25.6,28.4,59.47,26.57,1.15,3.875,7.652
71.614,Weightlifting,Snatch,Side View,Not Detected,Detected,167.19,175.88,177.35,172.39,155.44,139.19,24.85,27.12,57.46,21.26,1.15,3.899,7.849
